Район,Сокращённое название,Полное название,Тип организации,ИНН,Адрес одной строкой как в ЕГРЮЛ,Координаты,Статус организации,Дата последних изменений,Дата регистрации,КПП,ОГРН,Дата выдачи ОГРН,ОКАТО,ОКТМО,ОКПО,ОКОГУ,ОКФС,ОКВЭД,Версия справочника ОКВЭД (2001 или 2014),Код ОКОПФ,Полное название ОПФ,Краткое название ОПФ,"Версия справочника ОКОПФ (99, 2012 или 2014)",Должность руководителя,ФИО руководителя,Количество филиалов,Тип подразделения
Терновский,МКОУ ТЕРНОВСКАЯ СОШ №1,МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ТЕРНОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №1,общеобразовательная организация,3630002186,"397110, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ТЕРНОВСКИЙ, С ТЕРНОВКА, УЛ СОВЕТСКАЯ, Д. 35, -","51.686063, 41.591379",действующая,22-01-2026,20-07-1999,363001001,1023600613200,18-11-2002,20254860001,20654460101,47787272,4210007,14,85.14,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ИСПОЛНЯЮЩАЯ ОБЯЗАННОСТИ ДИРЕКТОРА ШКОЛЫ,Косачева Наталья Владимировна,0,головная организация
Терновский,"МКУ ДО ""ТДДТ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ТЕРНОВСКИЙ ДОМ ДЕТСКОГО ТВОРЧЕСТВА""",организация доп. образования,3630002563,"397110, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ТЕРНОВСКИЙ, С ТЕРНОВКА, УЛ СОВЕТСКАЯ, Д. 52","51.685733, 41.590133",действующая,08-05-2025,23-07-2001,363001001,1023600616082,17-12-2002,20254860001,20654460101,77883346,4210007,14,85.41,2014,75404,Муниципальное казенное учреждение,МКУ,2014,Директор,Игнатова Татьяна Александровна,0,головная организация
Терновский,"МКУ ДО ""ТЕРНОВСКАЯ ДЮСШ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ТЕРНОВСКАЯ ДЕТСКО-ЮНОШЕСКАЯ СПОРТИВНАЯ ШКОЛА""",организация доп. образования,3630003101,"397110, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ТЕРНОВСКИЙ, С ТЕРНОВКА, УЛ СОВЕТСКАЯ, Д. 51, -","51.683766, 41.597526",действующая,04-02-2025,25-11-2005,363001001,1053657533490,25-11-2005,20254860001,20654460101,79266451,4210007,14,93.19,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ДИРЕКТОР,Власов Олег Леонидович,0,головная организация
Терновский,ОО ИДМ,ОТДЕЛ ПО ОБРАЗОВАНИЮ И ДЕЛАМ МОЛОДЕЖИ АДМИНИСТРАЦИИ ТЕРНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА,отдел,3630001094,"397110, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ТЕРНОВСКИЙ, С ТЕРНОВКА, УЛ СОВЕТСКАЯ, Д. 39, -","51.685212, 41.592745",действующая,08-05-2025,04-02-1994,363001001,1023600615323,10-12-2002,20254860001,20654460101,02104896,3300100,14,84.11.3,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ИСПОЛНЯЮЩИЙ ОБЯЗАННОСТИ РУКОВОДИТЕЛЯ ОТДЕЛА,Попов Алексей Владимирович,0,головная организация
Хохольский,"МБДОУ ""ЦППМСП - ДЕТСКИЙ САД № 1 ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПСИХОЛОГО-ПЕДАГОГИЧЕСКОЙ, МЕДИЦИНСКОЙ И СОЦИАЛЬНОЙ ПОМОЩИ - ДЕТСКИЙ САД № 1 ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""",дошкольное образование,3631009096,"396840, ВОРОНЕЖСКАЯ ОБЛАСТЬ, М.Р-Н ХОХОЛЬСКИЙ, Г.П. ХОХОЛЬСКОЕ, РП ХОХОЛЬСКИЙ, УЛ ШКОЛЬНАЯ, Д. 13","51.575131, 38.785442",действующая,03-02-2026,17-02-2021,363101001,1213600005431,17-02-2021,20256551000,20656151051,47211431,4210007,14,85.11,2014,75403,Муниципальное бюджетное учреждение,МБУ,2014,ЗАВЕДУЮЩИЙ,Квасова Людмила Николаевна,0,головная организация
Хохольский,"МБДОУ Д/С ""КОЛОКОЛЬЧИК""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД ""КОЛОКОЛЬЧИК""",дошкольное образование,3631008744,"396830, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, С ХОХОЛ, УЛ КУТУЗОВА, Д. 15","51.5608589, 38.7486479",действующая,08-05-2025,30-07-2014,363101001,1143668036753,30-07-2014,20256860001,20656151111,31257974,4210007,14,85.11,2014,75403,Муниципальное бюджетное учреждение,МБУ,2014,ЗАВЕДУЮЩИЙ,Кульнева Наталья Юрьевна,0,головная организация
Хохольский,"МБДОУ Д/С ""СОЛНЫШКО""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД ""СОЛНЫШКО""",дошкольное образование,3631006627,"396812, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, С НОВОГРЕМЯЧЕНСКОЕ, УЛ МИРА, ЗД. 16","51.534184, 39.048957",действующая,13-02-2026,07-03-2017,363101001,1173668012671,07-03-2017,20256837001,20656437101,06962007,4210007,14,85.11,2014,75403,Муниципальное бюджетное учреждение,МБУ,2014,ИСПОЛНЯЮЩИЙ ОБЯЗАННОСТИ ЗАВЕДУЮЩЕГО,Гладких Надежда Николаевна,0,головная организация
Хохольский,"МБОУ ""ГРЕМЯЧЕНСКАЯ СОШ""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГРЕМЯЧЕНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",общеобразовательная организация,3631004556,"396813, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, С ГРЕМЯЧЬЕ, УЛ ЧЕХОВА, Д. 16Б","51.465835, 39.012175",действующая,26-02-2026,08-02-2002,363101001,1023601314747,05-11-2002,20256816001,20656416101,47795610,4210007,14,85.14,2014,75403,Муниципальное бюджетное учреждение,МБУ,2014,ДИРЕКТОР,Лукьянова Ирина Николаевна,1,головная организация
Хохольский,"МБОУ ""КОСТЕНСКАЯ СОШ""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""КОСТЕНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",общеобразовательная организация,3631004010,"396815, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, С КОСТЁНКИ, УЛ НАБЕРЕЖНАЯ, Д. 134А","51.3938916, 39.048829",действующая,17-10-2025,08-06-2000,363101001,1023601315473,11-11-2002,20256824001,20656424101,47788656,4210007,14,85.14,2014,75403,Муниципальное бюджетное учреждение,МБУ,2014,ДИРЕКТОР,Соловьева Анна Николаевна,2,головная организация
Хохольский,"МБОУ ""ОРЛОВСКАЯ СОШ""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ОРЛОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",общеобразовательная организация,3631003827,"396836, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, П. ОРЛОВКА, УЛ. ЦЕНТРАЛЬНАЯ, Д.16, К.5","51.603917, 38.9970451",действующая,01-07-2025,08-02-2002,363101001,1023601315770,12-11-2002,20256844003,20656444111,47788780,4210007,14,85.14,2014,75403,Муниципальное бюджетное учреждение,МБУ,2014,ДИРЕКТОР,Кустова Наталья Васильевна,0,головная организация
Хохольский,"МБОУ ""ХОХОЛЬСКАЯ СОШ""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ХОХОЛЬСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",общеобразовательная организация,3631004517,"396830, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, С ХОХОЛ, ПЕР СОВЕТСКИЙ, Д. 14","51.5621414, 38.7555222",действующая,08-05-2025,21-12-2001,363101001,1023601315957,11-11-2002,20256860001,20656151111,47795604,4210007,14,85.14,2014,75403,Муниципальное бюджетное учреждение,МБУ,2014,ДИРЕКТОР,Родивилова Татьяна Юрьевна,0,головная организация
Хохольский,"МБОУ ""ХОХОЛЬСКИЙ ЛИЦЕЙ""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ХОХОЛЬСКИЙ ЛИЦЕЙ""",общеобразовательная организация,3631004965,"396840, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, РП ХОХОЛЬСКИЙ, УЛ ШКОЛЬНАЯ, Д. 20, -","51.574011, 38.782719",действующая,17-11-2025,27-06-2002,363101001,1023601318058,29-11-2002,20256551000,20656151051,47788691,4210007,14,85.14,2014,75403,Муниципальное бюджетное учреждение,МБУ,2014,ДИРЕКТОР,Ельчанинова Светлана Анатольевна,0,головная организация
Хохольский,"МБУ ""СОК ХОХОЛЬСКИЙ""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СПОРТИВНО-ОЗДОРОВИТЕЛЬНЫЙ КОМПЛЕКС ХОХОЛЬСКИЙ""",организация доп. образования,3631007998,"396840, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, РП ХОХОЛЬСКИЙ, УЛ ЛЕНИНА, Д. 14А","51.57663, 38.783532",действующая,08-05-2025,20-05-2011,363101001,1113668020927,20-05-2011,20256551000,20656151051,91189776,4210007,14,93.11,2014,75403,Муниципальное бюджетное учреждение,МБУ,2014,ДИРЕКТОР,Прохоров Сергей Александрович,0,головная организация
Хохольский,"МБУ ДО ""ДОМ ДЕТСКОГО ТВОРЧЕСТВА""","МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ДОМ ДЕТСКОГО ТВОРЧЕСТВА"" ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА",организация доп. образования,3631005133,"396840, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, РП ХОХОЛЬСКИЙ, УЛ ЛЕНИНА, Д. 10","51.5774146, 38.7853123",действующая,08-05-2025,18-08-1997,363101001,1033676501594,10-06-2003,20256551000,20656151051,47788627,4210007,14,85.41,2014,75403,Муниципальное бюджетное учреждение,МБУ,2014,ДИРЕКТОР,Моисеева Кристина Игоревна,0,головная организация
Хохольский,"МКДОУ Д/С ""СКАЗКА""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД ""СКАЗКА""",дошкольное образование,3631008127,"396813, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, С ГРЕМЯЧЬЕ, УЛ ЧЕХОВА, Д. 33Б","51.469489, 39.009356",действующая,27-02-2026,28-11-2011,363101001,1113668049120,28-11-2011,20256816001,20656416101,30079985,4210007,14,85.11,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ИСПОЛНЯЮЩИЙ ОБЯЗАННОСТИ ЗАВЕДУЮЩЕГО,Кузьминова Татьяна Николаевна,0,головная организация
Хохольский,"МКДОУ ДЕТСКИЙ САД ""СВЕТЛЯЧОК""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД ""СВЕТЛЯЧОК""",дошкольное образование,3631005550,"396836, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, П. ОРЛОВКА, УЛ. ЦЕНТРАЛЬНАЯ, Д.12","51.6053241, 38.9946906",действующая,08-02-2025,02-02-2006,363101001,1063628000677,02-02-2006,20256844003,20656444111,79279436,4210007,14,85.11,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ЗАВЕДУЮЩАЯ,Татаринцева Светлана Николаевна,0,головная организация
Хохольский,"МКОУ ""ГРЕМЯЧЕНСКАЯ ООШ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ГРЕМЯЧЕНСКАЯ ОСНОВНАЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",общеобразовательная организация,3631003961,"396813, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, С ГРЕМЯЧЬЕ, УЛ ЛЕНИНА, Д. 57","51.4878952, 39.0145834","в процессе присоединения к другому юрлицу, с последующей ликвидацией",13-11-2025,12-02-2002,363101001,1023601315176,10-11-2002,20256816001,20656416101,47788751,4210007,14,85.13,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ИСПОЛНЯЮЩИЙ ОБЯЗАННОСТИ ДИРЕКТОРА,Хрячкова Елена Павловна,0,головная организация
Хохольский,"МКОУ ""НОВОГРЕМЯЧЕНСКАЯ СОШ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""НОВОГРЕМЯЧЕНСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",общеобразовательная организация,3631003802,"396812, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, С НОВОГРЕМЯЧЕНСКОЕ, УЛ ЧАПАЕВА, ЗД. 12","51.5356717, 39.047248",действующая,30-10-2025,26-02-2002,363101001,1023601318146,29-11-2002,20256837001,20656437101,47795627,4210007,14,85.14,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ДИРЕКТОР,Дедова Наталья Николаевна,0,головная организация
Хохольский,"МКОУ ""СТАРОНИКОЛЬСКАЯ СОШ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СТАРОНИКОЛЬСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",общеобразовательная организация,3631003993,"396851, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, С. СТАРОНИКОЛЬСКОЕ, УЛ. ВЕРЫ ЧУРКИНОЙ, Д.81","51.459285, 38.7411837",действующая,13-02-2025,19-03-2002,363101001,1023601318157,29-11-2002,20256856001,20656456101,47788704,4210007,14,85.14,2014,75404,Муниципальное казенное учреждение,МКУ,2014,Директор,Ульянова Любовь Ивановна,1,головная организация
Хохольский,"МКОУ ""УСТЬЕВСКАЯ СОШ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""УСТЬЕВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА""",общеобразовательная организация,3631003792,"396838, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, С. УСТЬЕ, УЛ. ЛЕНИНА, Д.19, -, -","51.5628514, 39.01654",действующая,09-02-2025,12-02-2002,363101001,1023601318168,29-11-2002,20256844004,20656444116,47788739,4210007,14,85.14,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ДИРЕКТОР,Рязанцева Маргарита Ильинична,0,головная организация
Хохольский,"МКУ ДО ""ХОХОЛЬСКАЯ ДЮСШ""","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ""ХОХОЛЬСКАЯ ДЕТСКО-ЮНОШЕСКАЯ СПОРТИВНАЯ ШКОЛА"" ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ",организация доп. образования,3631005140,"396813, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, С ГРЕМЯЧЬЕ, УЛ ЧЕХОВА, Д. 5А","51.464575, 39.013113",действующая,22-01-2026,18-08-1997,363101001,1033676501605,10-06-2003,20256816001,20656416101,47788633,4210007,14,85.41,2014,75404,Муниципальное казенное учреждение,МКУ,2014,ДИРЕКТОР,Смотров Сергей Николаевич,0,головная организация
Хохольский,"ОТДЕЛ ПО ОБРАЗОВАНИЮ, МОЛОДЕЖНОЙ ПОЛИТИКЕ И СПОРТУ АДМИНИСТРАЦИИ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ","ОТДЕЛ ПО ОБРАЗОВАНИЮ, МОЛОДЕЖНОЙ ПОЛИТИКЕ И СПОРТУ АДМИНИСТРАЦИИ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ",отдел,3631002196,"396840, ВОРОНЕЖСКАЯ ОБЛАСТЬ, Р-Н ХОХОЛЬСКИЙ, РП ХОХОЛЬСКИЙ, УЛ ЛЕНИНА, Д. 8","51.578262, 38.785894",действующая,26-12-2025,22-07-1999,363101001,1023601318817,05-12-2002,20256551000,20656151051,02104904,3300100,14,84.11.3,2014,75404,Муниципальное казенное учреждение,МКУ,2014,РУКОВОДИТЕЛЬ,Золоторева Ольга Юрьевна,0,головная организация
